selection_criterion,selection_metric,selection_direction,algorithm,space_id,embeddings,reduction,reduction_dim,umap_seed,precision,recall,f1-score,f0.5-score,h_precision,h_recall,h_f1-score,lca_similarity_spearman,tree_distance_spearman,dendrogram_purity,ari,silhouette,calinski_harabasz,davies_bouldin,twonn_raw,twonn_pca,twonn_umap,twonn_space,n_pred_clusters,n_noise,min_cluster_size,davies_bouldin_inv,embedding_family
best_by_f1,f1-score,max,hdbscan,jina_embeddings_v5_text_small_matching__umap_5__seed_0,jina_embeddings_v5_text_small_matching,umap,5,0,0.8423732335827099,0.81551151795594,0.8287247636084846,0.8368602514606602,0.6135796513019611,0.7705801331438613,0.6831758799926839,0.23493712731314498,0.1786745043790436,0.8258759639448955,0.8240997367939897,0.7242223024368286,4586.65024339906,0.38479486031377985,12.321332694079228,8.34827170292659,2.8288842394007614,2.8288842394007614,41,84,5,-0.38479486031377985,jina
best_by_f1,f1-score,max,hdbscan,jina_embeddings_v5_text_small_matching__umap_5__seed_1,jina_embeddings_v5_text_small_matching,umap,5,1,0.8115292712066906,0.819937632028971,0.8157117838378786,0.8131971187421435,0.6208616625912292,0.768214373989394,0.6867224556484567,0.26441042994833264,0.22680910954729697,0.8208599234728428,0.8106243509960493,0.7248141169548035,5129.566410858402,0.3788403782246977,12.321332694079228,8.34827170292659,2.7708342919971596,2.7708342919971596,39,79,5,-0.3788403782246977,jina
best_by_f1,f1-score,max,hdbscan,jina_embeddings_v5_text_small_matching__umap_5__seed_2,jina_embeddings_v5_text_small_matching,umap,5,2,0.8210652304009575,0.8280857056634141,0.8245605248660289,0.8224597861924267,0.5977009086986816,0.741690571895708,0.661956022892694,0.244433644671049,0.2002696158810692,0.8000198145908626,0.8197218094951634,0.7543141841888428,5085.284259144629,0.3533421150494232,12.321332694079228,8.34827170292659,2.700664825370348,2.700664825370348,33,108,9,-0.3533421150494232,jina
best_by_f1,f1-score,max,hdbscan,jina_embeddings_v5_text_small_matching__umap_5__seed_3,jina_embeddings_v5_text_small_matching,umap,5,3,0.8192904656319291,0.8177245749924554,0.8185067713839802,0.8189768079147274,0.60791691676001,0.7683287946206729,0.6787742450658008,0.24379024941207644,0.18478751594303153,0.8327101368005734,0.8135277900099988,0.7395428419113159,5569.077592103971,0.3607926130080452,12.321332694079228,8.34827170292659,2.760060427246018,2.760060427246018,39,87,5,-0.3607926130080452,jina
best_by_f1,f1-score,max,hdbscan,jina_embeddings_v5_text_small_matching__umap_5__seed_4,jina_embeddings_v5_text_small_matching,umap,5,4,0.8507412774495597,0.7677296046675385,0.8071065989847716,0.8327332242225859,0.5894135251212919,0.779478392519757,0.671251106343987,0.20228334993490105,0.1843198063128687,0.8215946519011874,0.802088414550683,0.7197464108467102,4473.185118069969,0.3865713138194165,12.321332694079228,8.34827170292659,2.932954300538772,2.932954300538772,47,82,4,-0.3865713138194165,jina
best_by_f1,f1-score,max,hdbscan,jina_embeddings_v5_text_small_matching__umap_5__seed_42,jina_embeddings_v5_text_small_matching,umap,5,42,0.8083257552793776,0.8047480132783422,0.8065329166246598,0.8076076641967331,0.6232275256296531,0.7635765552757092,0.686300154038513,0.2607179600536386,0.22732447028925723,0.808892823755386,0.8012323362894319,0.7343547344207764,5654.141808444697,0.36784881296704147,12.321332694079228,8.34827170292659,2.8870908152275843,2.8870908152275843,37,87,6,-0.36784881296704147,jina
best_by_f1,f1-score,max,hdbscan,tfidf_svd__raw_300,tfidf_svd,raw,300,raw,0.7899593946105574,0.21527009355195653,0.3383399209486166,0.514992539827694,0.4731977648375307,0.5683920124448726,0.5164448340538902,0.04918516189572779,0.058804170859906885,0.34006389499364154,0.33067821564817057,0.15457074248959526,4.423986294669136,1.850666658599254,5.8840467871612985,,,5.8840467871612985,89,305,2,-1.850666658599254,tfidf
best_by_f1,f1-score,max,hdbscan,tfidf_svd__umap_10__seed_0,tfidf_svd,umap,10,0,0.6829268292682927,0.8224524695704657,0.7462237028248071,0.7069117570768992,0.5744226145913576,0.6992029349806613,0.630700252796446,0.15479054789288063,0.13513491018900112,0.7235637383829382,0.7385895686850972,0.7340570092201233,2375.6428125839775,0.385544593589573,5.8840467871612985,4.828226358463545,2.7611300992117793,2.7611300992117793,26,124,11,-0.385544593589573,tfidf
best_by_f1,f1-score,max,hdbscan,tfidf_svd__umap_10__seed_1,tfidf_svd,umap,10,1,0.7762474838436275,0.7370485866613017,0.756140350877193,0.7680776568756945,0.575030117271536,0.7640875928364134,0.6562132287519811,0.1413099169261047,0.12962476534651718,0.7682743548336014,0.7496219591857595,0.7469110488891602,3090.181091490266,0.3518511612728055,5.8840467871612985,4.828226358463545,2.699765144862443,2.699765144862443,40,83,6,-0.3518511612728055,tfidf
best_by_f1,f1-score,max,hdbscan,tfidf_svd__umap_10__seed_2,tfidf_svd,umap,10,2,0.770664066731665,0.7156221708077658,0.742123930732318,0.7589885842313027,0.5811826072233197,0.7550953688404504,0.6568218634533634,0.1796910717515427,0.13445745307190016,0.771935645812258,0.7353117204528675,0.7488831877708435,3148.150794242629,0.34542693504352895,5.8840467871612985,4.828226358463545,2.750097607454585,2.750097607454585,41,90,6,-0.34542693504352895,tfidf
best_by_f1,f1-score,max,hdbscan,tfidf_svd__umap_10__seed_3,tfidf_svd,umap,10,3,0.7338458722313747,0.8065586963082185,0.7684861264197057,0.7473203467238325,0.5895912958904957,0.7253235520832868,0.6504519340878401,0.1699336322698463,0.17288984482826364,0.7450818575854069,0.7618199221632749,0.7538686394691467,2718.1127653338895,0.36023375226772614,5.8840467871612985,4.828226358463545,2.858410255147169,2.858410255147169,30,115,10,-0.36023375226772614,tfidf
best_by_f1,f1-score,max,hdbscan,tfidf_svd__umap_10__seed_4,tfidf_svd,umap,10,4,0.7573381371198474,0.718941756362539,0.7376406233873466,0.74933422801904,0.5668237423876391,0.7532292878027209,0.6468652910508386,0.12289395918596253,0.12497807792359558,0.7759075672852113,0.7306285148821976,0.7472696900367737,3208.268353381022,0.3566496464492046,5.8840467871612985,4.828226358463545,2.898673424271201,2.898673424271201,37,98,7,-0.3566496464492046,tfidf
best_by_f1,f1-score,max,hdbscan,tfidf_svd__umap_10__seed_42,tfidf_svd,umap,10,42,0.7231333027943198,0.7939845086007444,0.7569044879171462,0.736273576985504,0.5890602069966542,0.7143141535351737,0.6456687439675842,0.19542791399815373,0.17784919846976222,0.7262959417694498,0.7499082579366673,0.7627304196357727,3035.343358417945,0.32242874612148836,5.8840467871612985,4.828226358463545,2.852377428479049,2.852377428479049,28,128,10,-0.32242874612148836,tfidf
best_by_f1,f1-score,max,hdbscan,tfidf_svd__umap_15__seed_0,tfidf_svd,umap,15,0,0.7251859333394546,0.7944874761090434,0.7582565284178188,0.7380618633772543,0.5612295455668039,0.7129794330983603,0.6280682838312037,0.10134239524816199,0.13164569763268813,0.7255995145245897,0.7513067197985621,0.7670398950576782,2659.9093942153977,0.3326059268301858,5.8840467871612985,4.828226358463545,2.921900528783194,2.921900528783194,29,125,10,-0.3326059268301858,tfidf
best_by_f1,f1-score,max,hdbscan,tfidf_svd__umap_15__seed_1,tfidf_svd,umap,15,1,0.7598139937276954,0.706769942661704,0.7323327079424641,0.7485776385603784,0.582365896346279,0.7585910034023661,0.6588989246998928,0.1260020411249678,0.09358140350086626,0.7707323064796425,0.7252553293448755,0.7425841093063354,3284.5849183640057,0.35860686717423473,5.8840467871612985,4.828226358463545,2.899793516595799,2.899793516595799,41,78,6,-0.35860686717423473,tfidf
best_by_f1,f1-score,max,hdbscan,tfidf_svd__umap_15__seed_2,tfidf_svd,umap,15,2,0.7127295089168058,0.8161150789658989,0.7609266554117426,0.7312566473780038,0.5911103032434857,0.7169385594430646,0.6479723829413108,0.18826694254644513,0.1591519284011125,0.737818052723631,0.7539046114949973,0.7541316747665405,2488.959105193393,0.3618574012156472,5.8840467871612985,4.828226358463545,2.8947054496959543,2.8947054496959543,29,106,10,-0.3618574012156472,tfidf
best_by_f1,f1-score,max,hdbscan,tfidf_svd__umap_15__seed_3,tfidf_svd,umap,15,3,0.7215005904260151,0.799014183683734,0.7582816229116944,0.7357763491857643,0.5546762941683784,0.6949208236088403,0.6169286111437863,0.10320784514322572,0.12307391309509182,0.7216662671484392,0.7512957769076022,0.7534849047660828,2694.6708535559083,0.3364005504017413,5.8840467871612985,4.828226358463545,3.0837970276292537,3.0837970276292537,27,137,12,-0.3364005504017413,tfidf
best_by_f1,f1-score,max,hdbscan,tfidf_svd__umap_15__seed_4,tfidf_svd,umap,15,4,0.7593198859436054,0.72326727693391,0.7408552292632662,0.751824664868143,0.5939903178137966,0.7709203349108523,0.6709878244831814,0.14923747515382926,0.1465392507149964,0.7941024177429811,0.733916687228119,0.7335549592971802,2862.435038278539,0.3537594162513349,5.8840467871612985,4.828226358463545,2.954701879157689,2.954701879157689,43,77,5,-0.3537594162513349,tfidf
best_by_f1,f1-score,max,hdbscan,tfidf_svd__umap_15__seed_42,tfidf_svd,umap,15,42,0.7465451632285199,0.7499245548737552,0.7482310433080744,0.7472186027864087,0.5998560598320023,0.7647607604705259,0.6723446020374771,0.19194531403352091,0.1523287772514237,0.7813066372286289,0.741301320607826,0.740960419178009,2557.5511079425546,0.3757331184865975,5.8840467871612985,4.828226358463545,2.9342649513722465,2.9342649513722465,39,79,6,-0.3757331184865975,tfidf
best_by_f1,f1-score,max,hdbscan,tfidf_svd__umap_30__seed_0,tfidf_svd,umap,30,0,0.7942966233146402,0.6696509405492406,0.7266673943892589,0.7657885655124813,0.6057017522554348,0.7781712346276475,0.6811892201615215,0.1719796449658958,0.1711654677559732,0.7832738189472502,0.7198166576750438,0.6962296962738037,2559.485081610327,0.4199622971355014,5.8840467871612985,4.828226358463545,2.8658004041751375,2.8658004041751375,58,65,3,-0.4199622971355014,tfidf
best_by_f1,f1-score,max,hdbscan,tfidf_svd__umap_30__seed_1,tfidf_svd,umap,30,1,0.7312202271894467,0.8029373302484659,0.7654025027568682,0.7445201007368716,0.5851271335449986,0.7246629974823229,0.6474624788482443,0.17153633769546295,0.17698657511535784,0.7482642139510126,0.7586505402751135,0.7638881802558899,2746.613217263846,0.33176133432259053,5.8840467871612985,4.828226358463545,2.8081529680209627,2.8081529680209627,30,105,8,-0.33176133432259053,tfidf
best_by_f1,f1-score,max,hdbscan,tfidf_svd__umap_30__seed_2,tfidf_svd,umap,30,2,0.7212153998737715,0.8046474197766824,0.7606504374286801,0.7364883528220237,0.5685391601310539,0.7082283652956093,0.6307421703126381,0.13661074825106667,0.1316671977867309,0.7256774679083597,0.7537079923182627,0.7652602791786194,2894.209899085024,0.3482010047120667,5.8840467871612985,4.828226358463545,2.7950197428246417,2.7950197428246417,28,122,11,-0.3482010047120667,tfidf
best_by_f1,f1-score,max,hdbscan,tfidf_svd__umap_30__seed_3,tfidf_svd,umap,30,3,0.7759433962264151,0.7280957650135801,0.7512584981057657,0.7658772987958435,0.5813542537319348,0.7825393097148411,0.6671085905933715,0.1323121446027572,0.11428432070793958,0.7992446585871149,0.7446510237654462,0.7156285047531128,2748.9992008060367,0.369433441419964,5.8840467871612985,4.828226358463545,2.791760398111897,2.791760398111897,51,47,4,-0.369433441419964,tfidf
best_by_f1,f1-score,max,hdbscan,tfidf_svd__umap_30__seed_4,tfidf_svd,umap,30,4,0.74467663662474,0.7563625389799818,0.7504740992114981,0.746984839754416,0.5856264484200905,0.720203159094892,0.6459801734842068,0.15238289904444596,0.14729834636829411,0.7307317261119594,0.7435671927530167,0.7513808012008667,2799.4558526108326,0.35506604410173537,5.8840467871612985,4.828226358463545,2.8038656036893235,2.8038656036893235,31,126,9,-0.35506604410173537,tfidf
best_by_f1,f1-score,max,hdbscan,tfidf_svd__umap_30__seed_42,tfidf_svd,umap,30,42,0.7242929949035675,0.729101700030178,0.7266893924202927,0.7252496547859674,0.6027384320790924,0.7554983993069919,0.6705280111891183,0.1635754664966946,0.14756355757977746,0.7725264862762353,0.7191586535192718,0.726292610168457,2903.540640214312,0.3693759847813136,5.8840467871612985,4.828226358463545,2.872769299323962,2.872769299323962,41,61,5,-0.3693759847813136,tfidf
best_by_f1,f1-score,max,hdbscan,tfidf_svd__umap_50__seed_0,tfidf_svd,umap,50,0,0.6934475374732334,0.8144049894376824,0.7490747594374537,0.7146766476580568,0.5689911763536033,0.713189305482252,0.6329817488847194,0.12322394897763483,0.12432124543618163,0.7355925347530152,0.7416150701020453,0.7383630275726318,1794.4911767496947,0.37874654244422096,5.8840467871612985,4.828226358463545,2.63823598025902,2.63823598025902,28,100,9,-0.37874654244422096,tfidf
best_by_f1,f1-score,max,hdbscan,tfidf_svd__umap_50__seed_1,tfidf_svd,umap,50,1,0.8262229450769423,0.6643194849612715,0.7364781978365117,0.7878223940066328,0.5719888704761785,0.7726403968631053,0.6573435795585444,0.13634488102077108,0.1059946582156813,0.8004180293974255,0.7300469857442543,0.7266594171524048,2889.925761386662,0.3796877063881747,5.8840467871612985,4.828226358463545,3.0020451103355565,3.0020451103355565,54,65,4,-0.3796877063881747,tfidf
best_by_f1,f1-score,max,hdbscan,tfidf_svd__umap_50__seed_2,tfidf_svd,umap,50,2,0.6771614192903548,0.8178251684941152,0.7408757461156422,0.7012852583455533,0.6055185516593237,0.7017143770253648,0.6500770657337256,0.210483049273637,0.20439089623094767,0.7113270236320934,0.7330704046525537,0.7455187439918518,2354.186351485607,0.3662181557840884,5.8840467871612985,4.828226358463545,2.9558881048491497,2.9558881048491497,26,124,12,-0.3662181557840884,tfidf
best_by_f1,f1-score,max,hdbscan,tfidf_svd__umap_50__seed_3,tfidf_svd,umap,50,3,0.7298331966092425,0.8054521677899608,0.7657804131599082,0.7437993497445424,0.5801594027665858,0.7055820802847238,0.6367533189165286,0.13221488020066605,0.13711386060831973,0.7238550575401239,0.7590227155472052,0.7520686388015747,2648.0226221766957,0.37305813219812495,5.8840467871612985,4.828226358463545,2.7335617267865153,2.7335617267865153,29,119,11,-0.37305813219812495,tfidf
best_by_f1,f1-score,max,hdbscan,tfidf_svd__umap_50__seed_4,tfidf_svd,umap,50,4,0.7706391842999671,0.7070717231666834,0.7374881964117092,0.75702746365105,0.5806322245347286,0.7566551507880491,0.6570590159077565,0.13909225860006794,0.12664946396077784,0.7549962156824894,0.7305977523906265,0.7306506037712097,3067.33908675058,0.36553632391319446,5.8840467871612985,4.828226358463545,2.8390260134183216,2.8390260134183216,42,88,6,-0.36553632391319446,tfidf
best_by_f1,f1-score,max,hdbscan,tfidf_svd__umap_50__seed_42,tfidf_svd,umap,50,42,0.7144649578777559,0.8019313952318681,0.7556756244371771,0.730397815769703,0.5487795956646726,0.7253805426714839,0.6248414605562796,0.10796274075442348,0.1048840809881991,0.7450082112857447,0.7485681251919735,0.7444153428077698,2869.143563202045,0.37321119910390327,5.8840467871612985,4.828226358463545,2.797951899154075,2.797951899154075,33,77,7,-0.37321119910390327,tfidf
best_by_f1,f1-score,max,hdbscan,tfidf_svd__umap_5__seed_0,tfidf_svd,umap,5,0,0.7901963009190968,0.7005331455587969,0.742668230777434,0.7704733033876927,0.5667975140231916,0.7623945081997208,0.650204492244637,0.1337130631861928,0.0980857170081817,0.7856829431498993,0.736037770933189,0.7494382858276367,3081.8936064592667,0.3517156489804971,5.8840467871612985,4.828226358463545,2.5966471233405106,2.5966471233405106,42,89,6,-0.3517156489804971,tfidf
best_by_f1,f1-score,max,hdbscan,tfidf_svd__umap_5__seed_1,tfidf_svd,umap,5,1,0.6828040950893631,0.7916708580625692,0.7332184282852751,0.7021143723793379,0.5576904723855617,0.6928224378851896,0.6179551918098178,0.1324131493589266,0.145032945821567,0.6982952914530884,0.7253356080493353,0.7585798501968384,2911.3965965940665,0.3516251993692665,5.8840467871612985,4.828226358463545,2.3589540507254725,2.3589540507254725,26,129,12,-0.3516251993692665,tfidf
best_by_f1,f1-score,max,hdbscan,tfidf_svd__umap_5__seed_2,tfidf_svd,umap,5,2,0.6908920507795859,0.8157127049592596,0.7481317464710766,0.7127036861256131,0.5841333611276276,0.6988130644903795,0.636347732079349,0.1413831384881308,0.17209079768569593,0.7180102039002949,0.7406252445371792,0.7411297559738159,2421.827773066418,0.37275112581129105,5.8840467871612985,4.828226358463545,2.5887703875916155,2.5887703875916155,25,143,13,-0.37275112581129105,tfidf
best_by_f1,f1-score,max,hdbscan,tfidf_svd__umap_5__seed_3,tfidf_svd,umap,5,3,0.7503050020333469,0.7423800422492707,0.7463214845527634,0.7487065029927971,0.5861528250202752,0.7504441933333783,0.6582013544878845,0.13669202980222486,0.1314648630408367,0.7686225349705713,0.7393933616344343,0.7364579439163208,3244.315176131808,0.3663413891593848,5.8840467871612985,4.828226358463545,2.6777768935717505,2.6777768935717505,36,93,7,-0.3663413891593848,tfidf
best_by_f1,f1-score,max,hdbscan,tfidf_svd__umap_5__seed_4,tfidf_svd,umap,5,4,0.7253034547152194,0.7814103208932703,0.7523122366955595,0.735870862621019,0.598515509824537,0.7127482472289715,0.6506560991594388,0.18610627903415353,0.1856341608097019,0.722854839535963,0.7452501285933515,0.7620633244514465,2716.217555951154,0.3421180245954574,5.8840467871612985,4.828226358463545,2.7656412252983738,2.7656412252983738,28,136,11,-0.3421180245954574,tfidf
best_by_f1,f1-score,max,hdbscan,tfidf_svd__umap_5__seed_42,tfidf_svd,umap,5,42,0.722015433499773,0.800020118700332,0.7590188967360183,0.7363752523101423,0.5725383984082631,0.7040111772006101,0.6315045487578501,0.16102924753604417,0.13226801799954963,0.7120973377288276,0.7520525058562663,0.7468739748001099,2277.2317481738933,0.36689765409088665,5.8840467871612985,4.828226358463545,2.8195950251778035,2.8195950251778035,28,121,12,-0.36689765409088665,tfidf
best_by_f0.5,f0.5-score,max,hdbscan,jina_embeddings_v3__raw_1024,jina_embeddings_v3,raw,1024,raw,0.8937447640323932,0.6438990041243335,0.7485236508214933,0.8293814299411749,0.5852577167357659,0.7413766917243307,0.654131126213358,0.2547617339691231,0.22279356309267298,0.6912802872416409,0.7427657684747552,0.2155611366033554,14.520660719586182,1.4205258364914497,9.319099453017616,,,6.850094695454759,60,193,2,-1.4205258364914497,jina
